,Index,pressure,density,temperature,Mach,nu
0,0,380712.0840704687,21.888555708538732,552.9958116232465,1.0,0.0
1,1,377609.1611230438,21.69331586574701,552.8927387034793,1.0080294659533495,0.0
2,2,374555.7169590761,21.501528200922134,552.7907284364217,1.015920059306955,0.0011096947388306007
3,3,371550.5884789384,21.31310195573392,552.689759649647,1.0236765472797835,0.0026375137838171503
4,4,368592.6484271728,21.12794952561654,552.5898117869551,1.0313034503374598,0.004460067174141446
5,5,365680.8040354106,20.94598632396051,552.4908648849901,1.0388050592787126,0.006510821795242238
6,6,362813.995725837,20.76713065326256,552.3928995509467,1.0461854508418502,0.00874607457040786
7,7,359991.1958721063,20.591303582821013,552.2958969413031,1.0534485019848023,0.011134226769254097
8,8,357211.4076147965,20.418428832592106,552.1998387415256,1.0605979029737616,0.013651093703316793
9,9,354473.6637286541,20.248432662848046,552.1047071466926,1.0676371693994893,0.016277457609147172
10,10,351777.0255390367,20.081243769301597,552.0104848429893,1.074569653226523,0.018997637819020283
11,11,349120.5818851026,19.91679318338375,551.9171549900258,1.0813985529685233,0.02179858629334407
12,12,346503.4481274404,19.755014177381536,551.8247012039366,1.0881269230725483,0.024669280795191432
13,13,343924.7651979523,19.59584217416181,551.7331075412203,1.0947576825859286,0.02760029886866577
14,14,341383.6986899282,19.43921466122446,551.642358483281,1.1012936231714396,0.03058350779968898
15,15,338879.4379863623,19.285071108844708,551.5524389216356,1.107737416529473,0.03361183230995385
16,16,336411.19542466715,19.13335289207932,551.4633341437535,1.1140916212797631,0.03667907625782
17,17,333978.20549604105,18.984003216425624,551.3750298194965,1.1203586893498052,0.03977978300695187
18,18,331579.72407783964,18.836967046935236,551.2875119881285,1.126540971912326,0.04290912419416718
19,19,329215.027697388,18.692191040596708,551.2007670458677,1.1326407249099333,0.04606280981488234
20,20,326883.41282575624,18.549623481812496,551.1147817339537,1.1386601142013244,0.04923701461530799
21,21,324584.1952000971,18.409214220806348,551.0295431272044,1.1446012203601033,0.05242831716550023
22,22,322316.7091732169,18.270914614806966,550.9450386230396,1.150466043154293,0.05563364893738302
23,23,320080.307089126,18.13467747186309,550.8612559309479,1.15625650573199,0.058850251378248966
24,24,317874.35868337034,18.000456997153574,550.7781830623768,1.1619744585362468,0.062075639447079826
25,25,315698.2505070207,17.868208741664283,550.6958083210249,1.16762168297016,0.06530757042835317
26,26,313551.3853732396,17.73788955311082,550.614120293518,1.1731998948312523,0.06854401709507854
27,27,311433.18182541186,17.609457528993364,550.533107840451,1.1787107475325387,0.07178314448586208
28,28,309343.0736258725,17.482871971676317,550.4527600877777,1.184155835126142,0.07502328970769681
29,29,307280.50926431245,17.358093345391556,550.3730664185352,1.1895366951439534,0.07826294428930188
30,30,305244.9514849916,17.235083235069883,550.2940164648837,1.19485481126859,0.08150073869791336
31,31,303235.87683193083,17.113804306910673,550.2156001004505,1.2001116158467922,0.08473542870170267
32,32,301252.7752112972,16.99422027060462,550.1378074329635,1.2053084922563877,0.08796588331498788
33,33,299295.14947023086,16.876295843129338,550.060628797161,1.2104467771370373,0.09119107410743042
34,34,297362.5149914069,16.759996714041925,549.9840547479658,1.2155277624941458,0.0944100656939397
35,35,295454.39930265024,16.645289512196772,549.9080760539117,1.2205526976845766,0.09762200725089216
36,36,293570.34170096443,16.53214177382081,549.8326836908118,1.2255227912921143,0.10082612492791469
37,37,291709.89289035765,16.420521911882037,549.7578688356577,1.2304392129000064,0.10402171504395778
38,38,289872.61463288416,16.310399186690578,549.68362286074,1.2353030947673462,0.10720813797252321
39,39,288058.0794123456,16.201743677674873,549.6099373279797,1.2401155334155392,0.11038481263435922
40,40,286265.8701101228,16.094526256278495,549.5368039834631,1.2448775911306273,0.11355121152720106
41,41,284495.5796926324,15.988718559926046,549.46421475217,1.2495902973868143,0.11670685623161646
42,42,282746.81090992974,15.884292967009257,549.3921617328884,1.2542546501961358,0.11985131334003342
43,43,281019.17600499804,15.781222572846977,549.3206371933063,1.2588716173888663,0.1229841907628371
44,44,279312.29643328814,15.67948116657504,549.249633565275,1.2634421378289118,0.12610513437122878
45,45,277625.80259209056,15.579043208924382,549.1791434402361,1.2679671225681428,0.12921382494151026
46,46,275959.33355934423,15.479883810847777,549.109159564805,1.2724474559433385,0.13230997536972725
47,47,274312.53684150026,15.381978712957666,549.0396748365056,1.2768839966191565,0.13539332812928628
48,48,272685.06813008053,15.285304265739356,548.9706822996486,1.2812775785803077,0.13846365294734408
49,49,271076.5910665828,15.189837410505731,548.9021751413496,1.2856290120758953,0.14152074467852999
50,50,269486.77701540483,15.095555661061214,548.8341466876797,1.2899390845186807,0.14456442135696612
51,51,267915.3048444696,15.002437086044386,548.766590399944,1.294208561341848,0.14759452240964713
52,52,266361.8607132512,14.910460291920137,548.6994998710835,1.2984381868156747,0.15061090701607624
53,53,264826.13786791335,14.819604406593609,548.6328688221945,1.3026286848263509,0.15361345260066397
54,54,263307.8364432845,14.729849063619623,548.5666910991616,1.306780759619047,0.156602053445811
55,55,261806.663271406,14.641174386982449,548.5009606694002,1.3108950965071973,0.15957661941484375
56,56,260322.33169640187,14.553560976422048,548.4356716187033,1.3149723625498322,0.16253707477507323
57,57,258854.56139542977,14.466989893284046,548.3708181481895,1.3190132071986869,0.165483357112222
58,58,257403.0782054799,14.381442646871722,548.3063945713483,1.323018262916696,0.16841541632832988
59,59,255967.6139558046,14.2969011812794,548.2423953111781,1.3269881457693922,0.17133321371601667
60,60,254547.9063057649,14.213347862687508,548.1788148974151,1.330923455990626,0.17423672110266494
61,61,253143.698587892,14.130765467100558,548.1156479638479,1.3348247785239438,0.17712592005869604
62,62,251754.73965597115,14.049137168510118,548.0528892457156,1.3386926835408748,0.18000080116465755
63,63,250380.78373796077,13.968446527465709,547.990533577187,1.3425277269373088,0.18286136333232883
64,64,249021.5902935693,13.888677480037288,547.9285758889157,1.3463304508090694,0.18570761317548828
65,65,247676.92387632048,13.809814327153795,547.8670112056711,1.3501013839077298,0.18853956442637892
66,66,246346.55399994197,13.731841724302864,547.8058346440407,1.3538410420776503,0.19135723739426186
67,67,245030.2550089213,13.65474467157752,547.7450414102011,1.3575499286751649,0.19416065846276512
68,68,243727.8059530796,13.578508504056305,547.6846267977569,1.3612285349707895,0.19694985962302203
69,69,242438.9904660178,13.503118882503866,547.624586185643,1.3648773405352748,0.19972487803985198
70,70,241163.59664729767,13.42856178437961,547.5649150360897,1.3684968136102786,0.2024857556484705
71,71,239901.4169482254,13.354823495142627,547.5056088926473,1.3720874114643937,0.2052325387794272
72,72,238652.24806110907,13.281890599841486,547.4466633782687,1.3756495807352214,0.20796527780966223
