,Index,pressure,density,temperature,Mach,nu
0,0,0.6396396396396397,0.5754412209904055,0.9722865040153176,1.0,0.0
1,1,0.6241858362399072,0.5592237327409189,0.9709393706055034,1.023666420701137,0.0
2,2,0.6094492518976687,0.543895293941782,0.9696367739550831,1.0460731326813575,0.005804333251983336
3,3,0.5953812217281504,0.5293847479212561,0.9683759839445053,1.0673487541703708,0.013391637751986695
4,4,0.5819374026310236,0.5156283342207933,0.9671545075749818,1.0876031131174586,0.022015415344687237
5,5,0.569077299236145,0.5025687519566859,0.9659700627784794,1.106930747496387,0.031289992183295326
6,6,0.5567638519255458,0.49015436200204887,0.9648205556975414,1.125413622366688,0.04097913631985706
7,7,0.5449630774358993,0.4783385045639279,0.963704060903291,1.143123266555444,0.05092609039129413
8,8,0.5336437542164751,0.46707891314156275,0.9626188041118539,1.1601224725671138,0.06102192275715238
9,9,0.5227771460545908,0.45633720935004385,0.9615631470337342,1.1764666632137493,0.07118869181992504
10,10,0.5123367585585801,0.44607846588403516,0.9605355740510608,1.1922050007506588,0.08136954891197372
11,11,0.5022981239634977,0.4362708271344999,0.9595346804669291,1.20738129481768,0.09152251293739007
12,12,0.492638610439909,0.42688517877626514,0.9585591621115478,1.2220347515593653,0.10161635904739608
13,13,0.4833372526739036,0.41789485910704827,0.9576078061232464,1.2362005961955354,0.11162780186893861
14,14,0.4743746009722754,0.40927540610981894,0.9566794827500286,1.2499105938874484,0.12153950953862781
15,15,0.465732586550388,0.4010043351849516,0.9557731380403122,1.2631934882182827,0.13133867093364993
16,16,0.4573944009970863,0.39306094329945734,0.9548877873106564,1.276075372447313,0.14101594235274975
17,17,0.4493443881934669,0.38542613596142367,0.9540225092943333,1.2885800055342291,0.15056466090862464
18,18,0.4415679472000866,0.37808227397529937,0.9531764408880917,1.300729082501692,0.15998024926526802
19,19,0.434051444828213,0.37101303738904295,0.9523487724258554,1.3125424668232266,0.16925976005950602
20,20,0.4267821367812268,0.36420330442430743,0.9515387434177294,1.3240383910544564,0.1784015238316065
21,21,0.4197480963974739,0.3576390434993199,0.9507456387008812,1.335233630769437,0.18740487466313654
22,22,0.4129381501498804,0.35130721672185944,0.9499687849558351,1.346143655947251,0.19626993482147095
23,23,0.4063418191639018,0.3451956934555524,0.9492075475476757,1.3567827632224942,0.20499744466462952
24,24,0.3999492661067088,0.339293172753777,0.948461327656766,1.3671641918257345,0.2135886275747112
25,25,0.3937512468792272,0.33358911361762655,0.9477295596679716,1.3773002255653082,0.22204508221867805
26,26,0.387739066610667,0.32807367217240935,0.9470117087911628,1.3872022828160877,0.23036869628146425
27,27,0.3819045395141311,0.3227376449749893,0.9463072688890327,1.3968809961657627,0.23856157717952195
28,28,0.3762399522130778,0.31757241776512474,0.9456157604910993,1.406346283110493,0.2466259962802762
29,29,0.3707380301929961,0.31256991906051385,0.944936728975211,1.4156074089783928,0.25456434391973387
30,30,0.3558742897239013,0.30772257806973585,0.9260544784053156,1.4246730430824603,0.26237909309359286
31,31,0.351180341315804,0.3030232864615093,0.9260544784053156,1.4334129243872074,0.27007277014427683
32,32,0.3466067257607863,0.29846536358423553,0.9260544784053156,1.441983002148313,0.2776479691509242
33,33,0.3421489615821377,0.2940425247779285,0.9260544784053156,1.4503897770615397,0.2851072826012929
34,34,0.3378027817281286,0.28974885246244014,0.9260544784053156,1.458639377264997,0.29245329125725583
35,35,0.3335641213150683,0.2855787697222859,0.9260544784053156,1.4667375866418133,0.29968855333420547
36,36,0.3294291061627192,0.28152701614012043,0.9260544784053156,1.474689870463763,0.3068155959108319
37,37,0.3253940420672627,0.27758862565866194,0.9260544784053156,1.48250139867139,0.31383690817131166
38,38,0.3214554047607339,0.27375890627516947,0.9260544784053156,1.4901770670484675,0.32075493615442585
39,39,0.3176098305093739,0.2700334213939025,0.9260544784053156,1.497721516516335,0.3275720787426166
40,40,0.3138541073066819,0.2664079726807436,0.9260544784053156,1.5051391507459029,0.33429068467138423
41,41,0.3101851666200739,0.262878584280679,0.9260544784053156,1.512434152261203,0.34091305037796743
42,42,0.3066000756529917,0.2594414882734023,0.9260544784053156,1.519610497187693,0.34744141853970456
43,43,0.3030960300870373,0.2560931112551875,0.9260544784053156,1.5266719687806283,0.35387797717822295
44,44,0.2996703472712638,0.25283006194657576,0.9260544784053156,1.5336221698532682,0.36022485922675374
45,45,0.2963204598281262,0.24964911973553422,0.9260544784053156,1.5404645342111392,0.36648414247528394
46,46,0.2930439096478016,0.24654722407472424,0.9260544784053156,1.547202337186775,0.3726578498226395
47,47,0.2898383422446362,0.24352146465950333,0.9260544784053156,1.5538387053590115,0.37874794977649473
48,48,0.2867015014513743,0.24056907232040403,0.9260544784053156,1.5603766255318623,0.38475635715217993
49,49,0.2836312244285834,0.23768741057018028,0.9260544784053156,1.5668189530400365,0.3906849339293662
50,50,0.2806254369683184,0.23487396775118627,0.9260544784053156,1.5731684194411606,0.3965354902325452
51,51,0.2776821490725757,0.2321263497339276,0.9260544784053156,1.5794276396485796,0.4023097854069243
52,52,0.2747994507884819,0.22944227312217164,0.9260544784053156,1.5855991185531533,0.4080095291661267
53,53,0.2719755082834533,0.22681955892408612,0.9260544784053156,1.591685257177626,0.41363638279207227
54,54,0.2692085601447558,0.22425612665253566,0.9260544784053156,1.597688358402856,0.4191919603707592
55,55,0.2664969138889992,0.2217499888209659,0.9260544784053156,1.6036106323013746,0.4246778300504672
56,56,0.2638389426681203,0.21929924580427076,0.9260544784053156,1.6094542011103534,0.4300955153112576
