,Index,pressure,density,temperature,Mach,nu,p1
0,0,0.5545545545545547,0.6281847273847381,0.8761690134794089,1.0,0.0,8798673.473473474
1,1,0.5449758712926699,0.6195115654681835,0.8727129686048767,1.0157588723626179,0.0,15866200.0
2,2,0.5356939566325187,0.611074637533792,0.8693172423086835,1.0311109275391916,0.002368698083416774,0.0
3,3,0.5266955241558596,0.6028644216744129,0.8659799591526427,1.0460777561808912,0.005566907002340634,0.0
4,4,0.5179680647665784,0.5948719009325173,0.8626993281643565,1.0606791969045581,0.00931178598173028,0.0
5,5,0.5094997906980866,0.5870885302661105,0.8594736378924287,1.074933529247982,0.013451382874029005,0.0
6,6,0.5012795842936996,0.5795062060744818,0.856301251814894,1.0888576398501097,0.017887422500677264,0.0
7,7,0.4932969510918805,0.5721172380553171,0.8531806040712503,1.1024671662998449,0.022550459353880534,0.0
8,8,0.4855419767999707,0.5649143231877143,0.850110195491317,1.115776622246683,0.027388808592629016,0.0
9,9,0.4780052877854015,0.557890521656073,0.8470885898966787,1.1287995066989216,0.0323626787431533,0.0
10,10,0.4706780147533041,0.5510392345480161,0.8441144106527366,1.1415483999071852,0.03744069994984726,0.0
11,11,0.4635517593145645,0.5443541831756831,0.8411863374514198,1.154035047810316,0.04259770764769308,0.0
12,12,0.4566185631793718,0.5378293898841938,0.8383031033064222,1.1662704366832033,0.04781324713987065,0.0
13,13,0.4498708797387147,0.5314591602239749,0.8354634917444665,1.1782648593536444,0.053070521332767406,0.0
14,14,0.4433015478205292,0.5252380663751993,0.8326663341775602,1.1900279741340036,0.05835562561557565,0.0
15,15,0.436903767428701,0.5191609317229242,0.8299105074425294,1.2015688574325993,0.06365697673340442,0.0
16,16,0.430671077292226,0.5132228164907993,0.827194931495308,1.2128960508612174,0.06896487723531401,0.0
17,17,0.4245973340688109,0.5074190043495463,0.8245185672485311,1.2240176035324972,0.07427117735348028,0.0
18,18,0.4186766930623325,0.5017449899239125,0.8218804145419534,1.2349411101391627,0.07956900855645584,0.0
19,19,0.4129035903270511,0.49619646712854526,0.8192795102360912,1.2456737453222366,0.08485257088279176,0.0
20,20,0.40727272604355,0.49076931826932685,0.8167149264202833,1.2562222947643265,0.09011696131875609,0.0
21,21,0.4017790490621358,0.4854596038521935,0.8141857687270829,1.266593183384333,0.09535803396312781,0.0
22,22,0.3964177425191075,0.48026355304643603,0.8116911747455543,1.2767925009594865,0.1005722851272206,0.0
23,23,0.3911842104399556,0.47517755475396245,0.8092303125266368,1.286826025457864,0.10575675821693914,0.0
24,24,0.3860740652513482,0.47019814924007364,0.806802379174285,1.2966992443281649,0.11090896446619145,0.0
25,25,0.3810831161307359,0.46532202028499137,0.8044065995165848,1.3064173739624658,0.116026816485688,0.0
26,26,0.3762073581287329,0.4605459878187232,0.8020422248514948,1.3159853775210781,0.12110857225581001,0.0
27,27,0.3714429620050888,0.45586700100489,0.7997085317622766,1.3254079812857567,0.12615278769264143,0.0
28,28,0.3667862647242088,0.45128213174190973,0.797404820998048,1.3346896896878018,0.13115827629759416,0.0
29,29,0.3622337605607951,0.4467885685524456,0.7951304164152387,1.3438347991405382,0.13612407469484436,0.0
30,30,0.3577820927703893,0.44238361083432287,0.7928846639760444,1.3528474107908648,0.1410494130893991,0.0
31,31,0.353428045783371,0.4380646634482137,0.7906669308002565,1.3617314422916962,0.14593368985811273,0.0
32,32,0.3491685378844247,0.4338292316192945,0.7884766042671172,1.3704906386858808,0.1507764496280929,0.0
33,33,0.3450006143425942,0.429674916131832,0.7863130911640811,1.3791285824823547,0.15557736431032543,0.0
34,34,0.3409214409598858,0.4255994087972482,0.7841758168795958,1.3876487029966589,0.16033621664745087,0.0
35,35,0.3369282980089606,0.4216004881776768,0.7820642246372115,1.396054285020367,0.165052885908305,0.0
