"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -1.829922701,      0.1394217679,     -0.1803288669,       4.276828928,      -5.525445611
          0,           0,           1,      -1.866285611,     0.07956465703,     -0.2879120061,       4.240774401,      -5.673674433
          0,           0,           2,      -1.911332812,     0.02330825707,     -0.4068661692,       4.195944992,      -5.834307065
          0,           0,           3,      -1.965275923,    -0.03522127611,     -0.5333040881,       4.141493807,      -5.997132416
          0,           0,           4,       -2.02268724,     -0.0980219414,     -0.6585189413,       4.083048568,      -6.146446697
          0,           0,           5,      -2.086114436,     -0.1706903987,     -0.7616231172,       4.018844817,      -6.267905086
          0,           0,           6,      -2.157336555,     -0.2734458595,     -0.8372052739,       3.947817038,      -6.358008238
          0,           0,           7,      -2.236383698,     -0.4298735148,      -0.889187575,       3.870412439,      -6.423249229
          0,           0,           8,      -2.309222302,     -0.5876422693,     -0.9354754504,       3.799674411,      -6.470341056
          0,           0,           9,      -2.361024656,     -0.5848250199,     -0.9879615657,       3.749602398,      -6.475618987
          0,           0,          10,       -2.39924559,     -0.5669927068,      -1.004965183,       3.712563914,      -6.278742734
          0,           0,          11,       -2.43245043,     -0.5930399599,      -1.014732836,       3.679769194,      -5.984712471
          0,           0,          12,      -2.463678418,     -0.6418147867,      -1.001211409,       3.648680866,      -5.759871658
          0,           0,          13,      -2.494054569,     -0.6827586939,     -0.9653020879,       3.618420407,      -5.607400939
          0,           0,          14,      -2.527308472,     -0.7060768943,     -0.9136224798,       3.585111071,        -5.5013114
          0,           0,          15,      -2.568375486,     -0.7323954586,     -0.8758855656,        3.54390629,      -5.428368868
          0,           0,          16,      -2.620141914,      -0.752107481,     -0.8536584391,       3.491846731,      -5.378188002
          0,           0,          17,      -2.680391192,     -0.7566608868,     -0.8394208591,       3.431388871,       -5.34574842
          0,           0,          18,      -2.744483673,     -0.7363621651,     -0.8187577393,       3.367288886,      -5.328125751
          0,           0,          19,        -2.8043791,     -0.7061787218,     -0.8033144287,       3.307408463,      -5.323144226
          0,           0,          20,      -2.853757826,      -0.675442048,     -0.7897888834,       3.258041615,      -5.328920207
          0,           0,          21,      -2.891607059,     -0.6582657736,     -0.7932414515,       3.219944546,      -5.342697454
          0,           0,          22,      -2.923808172,     -0.6509937845,     -0.8062462643,       3.188094409,      -5.362031455
          0,           0,          23,      -2.952666707,      -0.654126553,     -0.8222081548,       3.158860114,       -5.38467805
          0,           0,          24,      -2.976932681,     -0.6569906715,     -0.8180482322,       3.134451939,         -5.408959
          0,           0,          25,      -2.987829523,     -0.6611060357,     -0.8089998119,       3.123548119,      -5.434224235
          0,           0,          26,      -2.980944482,     -0.6649940337,     -0.7919215695,       3.130315391,       -5.46072345
          0,           0,          27,      -2.959209548,     -0.6595335571,     -0.7617863532,       3.151718955,      -5.488384241
          0,           0,          28,      -2.938359172,     -0.6437374017,     -0.7273603352,       3.172461464,      -5.516237436
          0,           0,          29,      -2.924000289,     -0.6330183701,      -0.710139797,       3.186771182,      -5.543067088
          0,           0,          30,      -2.912350395,     -0.6310270947,     -0.7109072654,       3.198277767,      -5.567699388
          0,           0,          31,      -2.899731932,     -0.6354495365,     -0.7193421942,       3.210803064,      -5.590207562
          0,           0,          32,      -2.887287764,     -0.6445482998,     -0.7445979579,       3.223145294,      -5.612029951
          0,           0,          33,       -2.87906136,     -0.6551203495,     -0.7704389743,       3.231315535,      -5.634536336
