,Index,pressure,density,temperature,Mach,nu
0,0,0.4916916916916916,0.09336614941195198,1.2798282324052077,1.0,0.0
1,1,0.4874563938717213,0.09253334926853518,1.2795214334668648,1.0085625856320104,0.0
2,2,0.4832930896859267,0.09171527447146563,1.279217708632657,1.0169743288391446,0.001144882856119262
3,3,0.4791999533717873,0.09091153788895034,1.278916998026246,1.0252404370919277,0.002719621579807162
4,4,0.4751752207048085,0.09012176584165253,1.2786192434821169,1.0333658463438486,0.004596392687134978
5,5,0.4712171864117773,0.08934559752339907,1.2783243884816373,1.041355240107118,0.006706253279013118
6,6,0.467324201714232,0.0885826844515674,1.2780323780920546,1.049213066839994,0.009003932950422646
7,7,0.4634946719945178,0.08783268994539233,1.2777431589082677,1.0569435558255527,0.011456724580690095
8,8,0.4597270545773074,0.08709528863055228,1.2774566789972288,1.0645507316994656,0.014039621573311106
9,9,0.4560198566199347,0.08637016596850329,1.277172887844832,1.0720384277651702,0.0167327783994518
10,10,0.4523716331053304,0.08565701780913033,1.2768917363051575,1.0794102982183118,0.019520025542202488
11,11,0.4487809849317504,0.0849555499653795,1.2766131765519484,1.0866698293880463,0.022387929379547478
12,12,0.4452465570938618,0.08426547780862101,1.276337162032205,1.0938203500904298,0.02532516103331617
13,13,0.4417670369501022,0.08358652588357394,1.276063647421786,1.1008650411783563,0.02832205303900606
14,14,0.4383411525715478,0.08291842754169813,1.2757925885829122,1.1078069443631418,0.031370276584324674
15,15,0.4349676711678274,0.08226092459202829,1.2755239425234828,1.1146489703746567,0.0344625996080402
16,16,0.4316453975858975,0.08161376696848961,1.2752576673581042,1.1213939065197434,0.03759270111231151
17,17,0.4283731728777511,0.08097671241279455,1.2749937222707528,1.1280444236923541,0.04075502574418824
18,18,0.4251498729333792,0.08034952617207584,1.2747320674789864,1.1346030828833131,0.04394466796617642
19,19,0.4219744071755206,0.07973198071046296,1.274472664199633,1.1410723412327108,0.04715727844610434
20,20,0.4188457173129537,0.07912385543385775,1.2742154746158778,1.1474545576636332,0.05038898744865328
21,21,0.4157627761492686,0.07852493642720954,1.27396046184569,1.1537519981320947,0.05363634145106846
22,22,0.4127245864442528,0.07793501620363284,1.2737075899115144,1.1599668405246608,0.056896250193967865
23,23,0.4097301798251788,0.0773538934647491,1.2734568237111787,1.166101179232223,0.06016594207185313
24,24,0.4067786157454537,0.07678137287167118,1.2732081289899495,1.1721570294257073,0.06344292626454337
25,25,0.4038689804882294,0.0762172648260834,1.2729614723136888,1.1781363310571005,0.06672496037266401
26,26,0.4010003862127142,0.07566138526090128,1.2727168210430593,1.18404095260703,0.07001002258831854
27,27,0.3981719700410587,0.07511355544002589,1.2724741433087252,1.189872694598224,0.07329628763341399
28,28,0.395382893183805,0.07457360176673497,1.2722334079875113,1.195633292892451,0.07658210585137565
29,29,0.3926323401020029,0.07404135560027929,1.2719945846794678,1.2013244217869914,0.07986598495605828
30,30,0.3899195177042054,0.07351665308027731,1.271757643685807,1.2069476969253117,0.0831465740336214
31,31,0.3872436545766549,0.07299933495852401,1.2715225559876666,1.212504678035347,0.08642264946548171
32,32,0.3846040002450598,0.0724892464378511,1.2712892932256705,1.2179968715076768,0.0896931024978986
33,33,0.3819998244664577,0.07198623701769638,1.2710578276802418,1.2234257328248495,0.09295692822974874
34,34,0.3794304165497336,0.07149016034605836,1.270828132252645,1.228792668852193,0.09621321582717446
35,35,0.3768950847034487,0.07100087407753021,1.2706001804467189,1.234099039999605,0.09946113980397706
36,36,0.3743931554096963,0.07051823973712404,1.2703739463512722,1.2393461622630586,0.10269995223133835
37,37,0.3719239728227826,0.07004212258961158,1.2701494046231148,1.2445353091538696,0.1059289757608093
38,38,0.3694868981915826,0.06957239151412238,1.2699265304706944,1.2496677135231409,0.10914759736137389
39,39,0.3670813093044882,0.06910891888375444,1.2697052996383171,1.2547445692882278,0.1123552626854515
40,40,0.3647065999559193,0.06865158044996489,1.2694856883909236,1.2597670330675472,0.1155514709904736
41,41,0.3623621794334261,0.06820025523152101,1.2692676734993973,1.2647362257295767,0.11873577055257792
42,42,0.3600474720244525,0.06775482540780281,1.2690512322263883,1.2696532338614521,0.12190775451734027
43,43,0.3577619165418891,0.06731517621625975,1.2688363423126237,1.2745191111621783,0.12506705713957605
44,44,0.3555049658675806,0.066881195853834,1.2686229819636903,1.2793348797650996,0.1282133503703074
45,45,0.3532760865129954,0.06645277538217244,1.2684111298372682,1.2841015314939415,0.13134634075418067
46,46,0.3510747581963108,0.06602980863645848,1.268200765030796,1.2888200290564316,0.13446576660507556
47,47,0.3489004734351948,0.06561219213770364,1.2679918670695534,1.2934913071792222,0.13757139543148802
48,48,0.3467527371546127,0.06519982500834658,1.2677844158951403,1.2981162736875804,0.14066302158658953
49,49,0.3446310663090086,0.06479260889101478,1.2675783918543417,1.3026958105330704,0.14374046412074512
50,50,0.3425349895182501,0.06439044787031192,1.267373775688358,1.3072307747722345,0.14680356481677778
51,51,0.3404640467167557,0.06399324839749987,1.26717054852239,1.3117219994990774,0.14985218639045056
52,52,0.3384177888152448,0.06360091921795116,1.2669686918555636,1.316170294733968,0.15288621084054918
53,53,0.3363957773745863,0.06321337130125411,1.2667681875511798,1.3205764482714026,0.1559055379346221
54,54,0.334397584291239,0.06283051777385754,1.2665690178272815,1.3249412264889144,0.15891008381790733
55,55,0.3324227914938079,0.062452273854148706,1.266371165247519,1.3292653751192627,0.1618997797342715
56,56,0.3304709906502543,0.06207855678986191,1.2661746127123075,1.333549619987902,0.16487457084913168
