,Index,pressure,density,temperature,Mach,nu
0,0,0.7530164139248642,0.5594369108730674,0.9774495324853947,1.0,0.0
1,1,0.7509995984459505,0.5544468888732085,0.9771214977546886,1.006747772649343,0.0
2,2,0.7490096248317062,0.5495450990894573,0.9767970256333666,1.0133744891450895,0.0010195461079840554
3,3,0.7470458708887507,0.5447292218822468,0.9764760444895252,1.0198844278247876,0.0024260564976105086
4,4,0.7451077347419462,0.5399970182172465,0.9761584847355896,1.0262816495563787,0.004107157939451588
5,5,0.7431946339778317,0.535346326194323,0.9758442787539694,1.0325700120547323,0.0060023194223484296
6,6,0.7413060048325836,0.5307750577543334,0.9755333608259578,1.038753183036404,0.008071771759875428
7,7,0.7394413014219412,0.526281195553215,0.9752256670637139,1.0448346523250998,0.010286730007885414
8,8,0.7375999950103727,0.5218627899935331,0.9749211353451699,1.0508177430076657,0.012625126032995268
9,9,0.7357815733169352,0.5175179564043179,0.9746197052517205,1.0567056217293838,0.015069386197693359
10,10,0.7339855398557579,0.5132448723606123,0.9743213180085559,1.0625013082077013,0.01760513517834834
11,11,0.7322114133091846,0.5090417751347294,0.9740259164275096,1.0682076840350685,0.02022037736911505
12,12,0.7304587269312881,0.5049069592717217,0.9737334448522976,1.0738275008341327,0.022904948461498383
13,13,0.7287270279803825,0.5008387742820659,0.9734438491060335,1.0793633878219948,0.02565013090316926
14,14,0.7270158771785015,0.4968356224449979,0.9731570764409092,1.0848178588344703,0.028448374332678515
15,15,0.7253248481966659,0.49289595671635916,0.9728730754899397,1.0901933188561947,0.03129308627472186
16,16,0.7236535271639511,0.489018278735199,0.9725917962206713,1.0954920700978932,0.03417847158805475
17,17,0.7220015121997465,0.48520113692373606,0.9723131898907624,1.1007163176581234,0.03709940677795264
18,18,0.7203684129672704,0.4814431246756177,0.9720372090053478,1.1058681748032342,0.04005133988729345
19,19,0.7187538502475176,0.47774287862772646,0.9717638072761048,1.1109496678961002,0.04303020956984034
20,20,0.7171574555323861,0.47409907701107434,0.9714929395819399,1.1159627410013542,0.046032378824861886
21,21,0.7155788706360872,0.4705104380765919,0.9712245619312249,1.1209092601923054,0.04905458012530883
22,22,0.7140177473238329,0.46697571859187625,0.9709586314255074,1.1257910175824495,0.052093869530421735
23,23,0.7124737469566298,0.4634937124051928,0.9706951062246333,1.1306097351024458,0.055147587975331085
24,24,0.7109465401519336,0.4600632490732465,0.9704339455132124,1.135367068041595,0.0582133283603097
25,25,0.709435806458505,0.45668319254944306,0.9701751094683714,1.1400646083712083,0.061288907375309926
26,26,0.7079412340456388,0.45335243992955254,0.9699185592287347,1.1447038878657643,0.06437234122684794
27,27,0.7064625194052813,0.4500699202518647,0.9696642568645777,1.1492863810364156,0.06746182460793404
28,28,0.7049993670669122,0.4468345933490957,0.9694121653491027,1.153813507890185,0.07055571238375533
29,29,0.7035514893242519,0.44364544874945905,0.9691622485307878,1.1582866365270996,0.07365250356739358
30,30,0.7021186059732988,0.44050150462446286,0.9689144711067615,1.162707085586512,0.0767508272388875
31,31,0.7007004440611811,0.43740180678113205,0.9686687985971588,1.1670761265529548,0.0798494301230587
32,32,0.6992967376452954,0.4343454276964813,0.9684251973204169,1.1713949859310542,0.08294716559079342
33,33,0.6979072275621188,0.43133146559218805,0.9681836343694703,1.175664847298282,0.08604298388789855
34,34,0.6965316612053373,0.4283590435475252,0.9679440775888071,1.1798868532436433,0.08913592342745294
35,35,0.6951697923128669,0.4254273086487209,0.9677064955523493,1.1840621071997774,0.09222510300741724
36,36,0.6938213807623593,0.42253543117301207,0.9674708575421243,1.1881916751753858,0.09530971483641124
37,37,0.6924861923745853,0.4196826038057524,0.967237133527692,1.192276587394377,0.098389018267981
38,38,0.6911639987245154,0.41686804088902235,0.9670052941463001,1.1963178398476535,0.10146233415810528
39,39,0.6898545769599932,0.4140909777002724,0.9667753106837321,1.2003163957630234,0.10452903977271022
40,40,0.6885577096268949,0.4113506697596088,0.9665471550558258,1.2042731869983268,0.10758856418202878
41,41,0.6872731845015079,0.40864639216440324,0.9663207997906288,1.2081891153625022,0.11064038408711512
42,42,0.6860007944286844,0.4059774389499768,0.9660962180111711,1.2120650538689806,0.11368402003098965
43,43,0.6847403371666729,0.40334312247517523,0.9658733834188247,1.2159018479254864,0.11671903295297707
44,44,0.683491615237202,0.40074277283171067,0.9656522702772313,1.2197003164640463,0.11974502104998988
45,45,0.6822544357816226,0.39817573727620503,0.9654328533967713,1.2234612530147364,0.12276161691295481
46,46,0.6810286104218944,0.39564137968392366,0.9652151081195557,1.2271854267264675,0.1257684849103985
47,47,0.6798139551097601,0.3931390800232383,0.9649990103049196,1.2308735833378766,0.12876531879450265
48,48,0.6786102900660129,0.3906682338499079,0.9647845363153964,1.2345264461011956,0.13175183950778896
49,49,0.677417439555376,0.38822825182031095,0.9645716630031561,1.2381447166617727,0.13472779317106726
50,50,0.6762352318331909,0.3858185592228056,0.9643603676968879,1.2417290758957489,0.13769294923543435
51,51,0.675063499013409,0.3834385955264346,0.9641506281891105,1.245280184708229,0.1406470987829906
52,52,0.6739020769574244,0.3810878139462317,0.9639424227238951,1.2487986847941381,0.1435900529625876
53,53,0.67275080516645,0.3787656810244199,0.963735729984983,1.2522851993638098,0.14652164154836458
54,54,0.6716095266777949,0.3764716762268292,0.9635305290842856,1.2557403338352304,0.1494417116101022
55,55,0.6704780879648115,0.37420529155389176,0.9633267995507494,1.2591646764947355,0.1523501262855433
56,56,0.6693563388402285,0.37196603116560384,0.9631245213195755,1.262558799127849,0.1552467636458215
