,Index,pressure,density,temperature,Mach,nu,p1
0,0,0.5915915915915916,0.6333913955331719,0.9004624629971022,1.0,0.0,5188234.594594594
1,1,0.5859040916724253,0.6277417200526976,0.8986277962420773,1.0099375411415696,0.0,8769960.0
2,2,0.5803282670414395,0.6221919406023299,0.896813003111074,1.0196802541553878,0.0012304481827204432,0.0
3,3,0.574860641105723,0.6167394308989014,0.895017667535521,1.0292350049583583,0.0029182079852184345,0.0
4,4,0.5694978870983627,0.6113816559200499,0.8932413866125831,1.0386083052171553,0.00492436395335523,0.0
5,5,0.5642368198672157,0.606116167974327,0.891483770046409,1.0478063376049302,0.007173971778333968,0.0
6,6,0.5590743882058082,0.6009406029726485,0.88974443961905,1.056834978704052,0.00961789672547111,0.0
7,7,0.5540076676847594,0.5958526768891548,0.8880230286891777,1.065699819825522,0.012220736778406936,0.0
8,8,0.5490338539457483,0.5908501824003466,0.8863191817168589,1.0744061859791028,0.014955521271340972,0.0
9,9,0.5441502564233112,0.5859309856921106,0.8846325538127772,1.082959153197231,0.017800935021014062,0.0
10,10,0.539354292462698,0.581093023424928,0.8829628103104005,1.0913635643894837,0.02073969115664065,0.0
11,11,0.5346434818047205,0.5763342998481996,0.8813096263597027,1.0996240438819476,0.023757498948214755,0.0
12,12,0.5300154414109202,0.5716528840552089,0.8796726865411425,1.1077450107766718,0.02684236972575313,0.0
13,13,0.5254678806045959,0.567046907370789,0.8780516844986953,1.1157306912499294,0.02998412875941278,0.0
14,14,0.5209985965052375,0.5625145608642729,0.8764463225908133,1.1235851298938562,0.0331740596149101,0.0
15,15,0.5166054697357056,0.5580540929807676,0.8748563115582675,1.1313122001938016,0.0364046375146033,0.0
16,16,0.5122864603831669,0.5536638072842406,0.8732813702078955,1.1389156142231425,0.03966932467294961,0.0
17,17,0.5080396041962942,0.5493420603063064,0.8717212251113439,1.1463989316281091,0.04296241008791883,0.0
18,18,0.503863009002603,0.5450872594949838,0.8701756103179527,1.1537655679671683,0.046278882033522706,0.0
19,19,0.4997548513310623,0.5408978612580454,0.8686442670809893,1.1610188024625099,0.049614325128824396,0.0
20,20,0.49571337322625,0.5367723690959078,0.8671269435964861,1.1681617852150634,0.052964836222672465,0.0
21,21,0.491736879241366,0.5327093318193196,0.8656233947539859,1.1751975439291007,0.0563269549177616,0.0
22,22,0.487823733598383,0.5287073418473881,0.864133381898545,1.1821289901877474,0.059697605646679724,0.0
23,23,0.4839723575044801,0.524765033581749,0.8626566726033822,1.1889589253165658,0.06307404897806754,0.0
24,24,0.4801812266147098,0.5208810818529367,0.8611930404526015,1.195690045868683,0.0664538403797969,0.0
25,25,0.4764488686315872,0.5170542004352415,0.859742264833452,1.2023249487616794,0.06983479506652976,0.0
26,26,0.4727738610329593,0.5132831406265567,0.8583041307376199,1.2088661360935582,0.07321495785592053,0.0
27,27,0.4691548289201456,0.5095666898899203,0.8568784285710813,1.2153160196625414,0.07659257718103127,0.0
28,28,0.4655904429788952,0.5059036705536508,0.8554649539720671,1.2216769252131443,0.07996608257668057,0.0
29,29,0.4620794175462459,0.5022929385671457,0.8540635076367256,1.2279510964289362,0.08333406508864072,0.0
30,30,0.4586205087768458,0.49873338230958336,0.8526738951520859,1.2341406986905608,0.08669526015685164,0.0
31,31,0.4552125129027463,0.49522392144892163,0.8512959268359533,1.2402478226159552,0.0900485326043106,0.0
32,32,0.4518542645810935,0.49176350584873507,0.8499294175833858,1.246274487398231,0.09339286342723524,0.0
33,33,0.4291934251888769,0.48835111452056346,0.8321772205241379,1.2522226439553608,0.09672733813331429,0.0
34,34,0.4276654652718288,0.48498575461957943,0.8321772205241379,1.2580570388380572,0.10005113641620633,0.0
35,35,0.4261428112499184,0.48166646048149864,0.8321772205241379,1.2638199761773778,0.10336345297692053,0.0
36,36,0.42462559292199,0.4783922926987693,0.8321772205241379,1.2695131543319467,0.10666364454005402,0.0
37,37,0.4231139322762617,0.4751623372341865,0.8321772205241379,1.2751382148001078,0.10995113526937395,0.0
38,38,0.4216079438281371,0.4719757045701718,0.8321772205241379,1.2806967446399629,0.11322541051596288,0.0
39,39,0.420107734944074,0.46883152889205815,0.8321772205241379,1.2861902787632395,0.11648601121020766,0.0
40,40,0.4186134061520647,0.46572896730380187,0.8321772205241379,1.2916203021109371,0.11973252882157437,0.0
41,41,0.4171250514392617,0.4626671990746315,0.8321772205241379,1.2969882517180977,0.12296460082041603,0.0
42,42,0.4156427585372652,0.4596454249152181,0.8321772205241379,1.3022955186745044,0.1261819065847764,0.0
43,43,0.4141666091955708,0.4566628662820263,0.8321772205241379,1.3075434499876117,0.129384163702558,0.0
44,44,0.4126966794436574,0.4537187647085748,0.8321772205241379,1.312733350353558,0.13257112462573745,0.0
45,45,0.4112330398421752,0.4508123811623989,0.8321772205241379,1.3178664838416936,0.13574257363871467,0.0
46,46,0.4095375465655725,0.4479429954265703,0.8319532074401064,1.3229440754976738,0.13889832410752503,0.0
47,47,0.4068072264219193,0.44510990550468754,0.8307390622720113,1.3279668379321448,0.14203821598064142,0.0
48,48,0.404112162787534,0.44231242704830337,0.8295339328848438,1.3329338408423432,0.14516211316947084,0.0
49,49,0.4014516551744055,0.43954989280580875,0.82833769352636,1.3378462579877746,0.1482699005119056,0.0
50,50,0.398825022244706,0.43682165209184165,0.8271502210836734,1.3427052289541204,0.15136148365217297,0.0
51,51,0.396231601139833,0.43412707027633335,0.8259713950089547,1.3475118603952856,0.15443678726196522,0.0
52,52,0.3936707468380401,0.43146552829235035,0.8248010972476673,1.3522672272193084,0.15749575341654046,0.0
53,53,0.3911418315392268,0.4288364221619298,0.8236392121692342,1.356972373721313,0.1605383401108755,0.0
54,54,0.3886442440755407,0.42623916253914557,0.8224856265000356,1.3616283146664887,0.16356451990256296,0.0
55,55,0.3861773893465194,0.4236731742696791,0.8213402292586407,1.3662360363259043,0.16657427866956007,0.0
56,56,0.3837406877775743,0.42113789596620366,0.8202029116931838,1.3707964974677986,0.16956761447214427,0.0
57,57,0.3813335748006884,0.4186327795989228,0.8190735672208028,1.3753106303068348,0.17254453650953117,0.0
58,58,0.3789555003562526,0.41615729010063746,0.8179520913690561,1.3797793414136563,0.17550506416258435,0.0
59,59,0.3766059284150452,0.4137109049857415,0.816838381719246,1.3842035125869523,0.17844922611490963,0.0
60,60,0.374284336519386,0.411293113982578,0.8157323378515748,1.3885840016901014,0.18137705954539232,0.0
61,61,0.3719902153425773,0.40890341867861213,0.8146338612920682,1.3929216434543514,0.18428860938591726,0.0
62,62,0.369723068265774,0.4065413321779012,0.8135428554612015,1.3972172502503666,0.18718392763861863,0.0
63,63,0.3674824109714774,0.40420637877037024,0.8124592256241702,1.4014716128298694,0.190063072747548,0.0
64,64,0.3652677710528894,0.40189809361241763,0.8113828788427452,1.4056855010389977,0.19292610902013266,0.0
65,65,0.3630786876384068,0.3996160224184038,0.810313723928664,1.409859664504893,0.19577310609423043,0.0
66,66,0.3609147110305709,0.39735972116259105,0.8092516713985034,1.4139948332969463,0.19860413844697405,0.0
67,67,0.3587754023588183,0.39512875579112294,0.808196633429987,1.4180917185640258,0.20141928494194802,0.0
68,68,0.3566603332454272,0.39292270194365386,0.8071485238196834,1.4221510131489314,0.20421862841155305,0.0
69,69,0.3545690854840653,0.39074114468425053,0.8061072579420492,1.426173392181228,0.20700225527169586,0.0
70,70,0.3525012507303925,0.3885836782412086,0.805072752709779,1.43015951364953,0.20977025516619532,0.0
71,71,0.3504564302041891,0.38644990575544236,0.8040449265354193,1.4341100189542308,0.212522720638526,0.0
72,72,0.3484342344025085,0.3843394390371177,0.803023699294213,1.438025533441595,0.21525974682872642,0.0
